Kentik_ID,Status,Target_Network,Protocol,Peak_Bandwidth,Peak_Bandwidth_bps,Peak_PPS,Peak_PPS_raw,Attack_Start,Attack_End,Duration_min,Mitigation_UP,Mitigation_DOWN,ProtectedName,PolicyName,Source_Log_File
kentik_59931,Completed,24.192.74.50/32,UDP,8.30 Gbps,8304325152,955.1K pps,955085,2026-03-14 20:30:18,2026-03-14 20:30:34,0,WOW-ARIN | WOW-RESIDENTAL-2,,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59932,Completed,24.192.74.50/32,UDP,27.51 Gbps,27506771728,,0,2026-03-14 20:30:34,2026-03-14 21:11:36,41,,WOW-ARIN | WOW-RESIDENTAL-2,,,alert.2026-03-17_0018.log
kentik_59933,Completed,24.192.74.50/32,UDP,8.30 Gbps,8304325152,,0,2026-03-14 20:32:33,2026-03-14 20:52:05,19,,,,,alert.2026-03-17_0018.log
kentik_59934,Completed,23.28.107.45/32,UDP,0 bps,0,52.4K pps,52415,2026-03-14 20:41:49,2026-03-14 21:24:51,43,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59935,Completed,69.1.30.194/32,UDP,0 bps,0,128.5K pps,128499,2026-03-14 22:21:07,2026-03-14 23:05:11,44,WOW-ARIN,,WOW-ARIN,WOW-ARIN_1@007c9d-00002-0,alert.2026-03-17_0018.log
kentik_59936,Completed,69.1.30.194/32,UDP,282.5 Mbps,282516976,,0,2026-03-14 22:24:22,2026-03-14 23:00:55,36,,,,,alert.2026-03-17_0018.log
kentik_59937,Completed,24.236.103.195/32,UDP,0 bps,0,65.2K pps,65167,2026-03-14 23:20:27,2026-03-15 00:41:13,80,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59938,Completed,24.192.8.73/32,UDP,0 bps,0,57.4K pps,57417,2026-03-15 00:11:42,2026-03-15 00:51:29,39,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59939,Completed,50.4.0.209/32,UDP,0 bps,0,222.1K pps,222083,2026-03-15 00:39:58,2026-03-15 01:21:44,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59940,Completed,67.149.212.2/32,UDP,0 bps,0,1.56M pps,1561506,2026-03-15 02:53:00,2026-03-15 02:53:16,0,WOW-ARIN | WOW-RESIDENTAL-2,,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59941,Completed,67.149.212.2/32,UDP,8.26 Gbps,8260290304,,0,2026-03-15 02:53:16,2026-03-15 03:32:03,38,,WOW-RESIDENTAL-2 | WOW-ARIN,,,alert.2026-03-17_0018.log
kentik_59942,Completed,67.149.212.2/32,UDP,17.28 Gbps,17279815544,,0,2026-03-15 02:55:16,2026-03-15 03:06:31,11,,,,,alert.2026-03-17_0018.log
kentik_59943,Completed,24.214.87.140/32,UDP,0 bps,0,54.0K pps,53999,2026-03-15 03:28:47,2026-03-15 04:10:19,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59944,Completed,67.149.171.226/32,UDP,0 bps,0,50.6K pps,50582,2026-03-15 04:57:34,2026-03-15 05:38:05,40,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59945,Completed,68.179.182.69/32,UDP,0 bps,0,65.3K pps,65332,2026-03-15 05:05:49,2026-03-15 05:47:21,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59946,Completed,24.96.230.128/32,UDP,668.7 Mbps,668672120,,0,2026-03-15 07:18:37,2026-03-15 08:20:14,61,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59947,Completed,24.192.29.74/32,UDP,23.27 Gbps,23268129648,,0,2026-03-15 07:24:52,2026-03-15 08:05:42,40,WOW-ARIN | WOW-RESIDENTAL-1,,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59948,Completed,24.192.29.74/32,ICMP,140.1 Mbps,140143488,,0,2026-03-15 07:35:09,2026-03-15 08:15:58,40,,WOW-ARIN | WOW-RESIDENTAL-1,,,alert.2026-03-17_0018.log
kentik_59949,Completed,24.192.29.74/32,UDP,496.8 Mbps,496848328,,0,2026-03-15 07:35:08,2026-03-15 08:00:27,25,,,,,alert.2026-03-17_0018.log
kentik_59950,Completed,24.35.11.135/32,UDP,0 bps,0,50.3K pps,50333,2026-03-15 10:18:30,2026-03-15 10:58:46,40,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59951,Completed,72.15.126.76/32,UDP,0 bps,0,56.0K pps,56000,2026-03-15 12:36:02,2026-03-15 13:29:17,53,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59952,Completed,69.14.232.36/32,UDP,276.8 Mbps,276787248,,0,2026-03-15 17:55:33,2026-03-15 18:35:48,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59953,Completed,50.4.218.0/32,UDP,215.1 Mbps,215059952,,0,2026-03-15 20:48:04,2026-03-15 21:40:36,52,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59954,Completed,24.192.34.199/32,UDP,0 bps,0,56.3K pps,56332,2026-03-15 21:06:20,2026-03-15 21:46:52,40,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59955,Completed,76.73.184.14/32,UDP,0 bps,0,80.1K pps,80082,2026-03-15 22:32:08,2026-03-15 23:13:11,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59956,Completed,96.27.119.170/32,UDP,4.64 Gbps,4635385640,704.8K pps,704790,2026-03-15 22:36:23,2026-03-15 22:56:39,20,WOW-ARIN | WOW-RESIDENTAL-2,,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59957,Completed,96.27.119.170/32,UDP,0 bps,0,,0,2026-03-15 22:36:24,2026-03-15 23:18:26,42,,WOW-ARIN | WOW-RESIDENTAL-2,,,alert.2026-03-17_0018.log
kentik_59958,Completed,24.42.208.158/32,UDP,0 bps,0,50.0K pps,50000,2026-03-15 22:58:55,2026-03-15 23:39:41,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59959,Completed,67.149.250.40/32,UDP,170.8 Mbps,170772360,,0,2026-03-15 23:42:57,2026-03-16 00:25:28,42,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59960,Completed,67.149.43.97/32,UDP,0 bps,0,53.3K pps,53333,2026-03-16 00:24:13,2026-03-16 01:06:44,42,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59961,Completed,24.214.38.92/32,UDP,143.5 Mbps,143529544,,0,2026-03-16 01:33:59,2026-03-16 02:36:15,62,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59962,Completed,69.14.21.252/32,UDP,0 bps,0,50.7K pps,50749,2026-03-16 02:53:31,2026-03-16 03:33:18,39,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59963,Completed,96.27.118.170/32,UDP,0 bps,0,10.76M pps,10760219,2026-03-16 02:56:46,2026-03-16 03:38:33,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59964,Completed,96.27.118.170/32,UDP,5.89 Gbps,5887644632,,0,2026-03-16 02:57:02,2026-03-16 03:20:02,23,,,,,alert.2026-03-17_0018.log
kentik_59965,Completed,143.59.170.168/32,UDP,199.8 Mbps,199782928,,0,2026-03-16 04:11:48,2026-03-16 04:53:51,42,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59966,Completed,50.4.208.10/32,UDP,0 bps,0,53.8K pps,53833,2026-03-16 04:24:04,2026-03-16 05:05:23,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59967,Completed,23.28.116.2/32,UDP,778.4 Mbps,778379144,215.4K pps,215419,2026-03-16 04:26:20,2026-03-16 05:01:07,34,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59968,Completed,50.4.1.22/32,UDP,0 bps,0,54.4K pps,54417,2026-03-16 04:45:35,2026-03-16 05:26:38,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59969,Completed,24.96.180.216/32,UDP,0 bps,0,95.4K pps,95417,2026-03-16 12:23:04,2026-03-16 13:06:20,43,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59970,Completed,216.47.197.199/32,UDP,3.57 Gbps,3567544960,357.7K pps,357749,2026-03-16 15:38:36,2026-03-16 15:49:42,11,WOW-RESIDENTAL-1,,WOW-RESIDENTAL-1,WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59971,Open,216.47.197.199/32,UDP,0 bps,0,551.7K pps,551666,2026-03-16 15:38:35,,,WOW-ARIN | WOW-RESIDENTAL-1,,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59972,Completed,216.47.197.199/32,UDP,2.13 Gbps,2131729072,,0,2026-03-16 16:04:52,2026-03-16 16:32:33,27,,,,,alert.2026-03-17_0018.log
kentik_59973,Open,143.59.92.202/32,UDP,0 bps,0,157.6K pps,157582,2026-03-16 17:01:21,,,WOW-ARIN | WOW-BUSINESS,,WOW-ARIN | WOW-BUSINESS,WOW-ARIN_1@007c9d-00002-0 | WOW-BUSINESS_1@007c97-00001-0,alert.2026-03-17_0018.log
kentik_59974,Completed,216.186.138.78/32,UDP,0 bps,0,69.7K pps,69749,2026-03-16 17:19:05,2026-03-16 18:00:24,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59975,Completed,50.4.84.149/32,UDP,7.56 Gbps,7555879664,642.1K pps,642080,2026-03-16 18:52:39,2026-03-16 19:28:55,36,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59977,Completed,24.192.186.1/32,UDP,2.60 Gbps,2603982224,240.9K pps,240913,2026-03-17 00:01:32,2026-03-17 00:23:02,21,WOW-ARIN | WOW-RESIDENTAL-1,,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59978,Completed,24.192.186.1/32,UDP,0 bps,0,,0,2026-03-17 00:08:06,2026-03-17 00:44:08,36,,WOW-ARIN | WOW-RESIDENTAL-1,,,alert.2026-03-17_0018.log
kentik_59981,Open,96.27.90.110/32,UDP,12.45 Gbps,12452946280,,0,2026-03-17 02:06:54,,,WOW-ARIN | WOW-RESIDENTAL-1,,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59982,Completed,66.216.219.105/32,UDP,0 bps,0,50.2K pps,50249,2026-03-17 02:17:14,2026-03-17 03:21:38,64,WOW-RESIDENTAL-2 | WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-2 | WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-2 | WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-2_1@007c9a-00004-0 | WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59983,Completed,69.14.33.2/32,UDP,168.9 Mbps,168876832,,0,2026-03-17 03:32:23,2026-03-17 04:14:39,42,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59984,Completed,23.28.227.49/32,UDP,765.9 Mbps,765887840,,0,2026-03-17 05:57:55,2026-03-17 06:39:10,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_59985,Open,24.42.204.15/32,UDP,226.5 Mbps,226493728,,0,2026-03-17 07:46:35,,,WOW-ARIN | WOW-RESIDENTAL-1,,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_59986,Open,75.76.7.181/32,UDP,0 bps,0,63.7K pps,63666,2026-03-17 12:12:17,,,WOW-ARIN | WOW-RESIDENTAL-1,,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_59987,Completed,143.59.232.177/32,UDP,0 bps,0,60.8K pps,60750,2026-03-17 17:00:27,2026-03-17 17:41:43,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_59988,Completed,67.149.112.169/32,UDP,0 bps,0,1.48M pps,1480580,2026-03-17 17:55:58,2026-03-17 18:37:13,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_59990,Completed,69.14.134.164/32,UDP,666.6 Mbps,666598792,,0,2026-03-17 21:20:50,2026-03-17 22:00:47,39,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-RESIDENTAL-2_1@007c9a-00004-0 | WOW-ARIN_1@007c9d-00002-0,alert.2026-03-21_1230.log
kentik_59991,Completed,69.14.201.131/32,UDP,0 bps,0,61.2K pps,61249,2026-03-17 23:23:30,2026-03-21 20:23:36,5580,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_59992,Completed,64.233.246.153/32,UDP,162.5 Mbps,162529648,,0,2026-03-18 03:57:59,2026-03-18 04:56:50,58,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_59993,Completed,24.192.226.195/32,UDP,383.3 Mbps,383297256,,0,2026-03-18 07:57:36,2026-03-18 08:39:51,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_59994,Completed,66.216.197.32/32,UDP,0 bps,0,59.8K pps,59834,2026-03-18 12:07:07,2026-03-18 12:48:22,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_59995,Completed,67.149.233.193/32,UDP,0 bps,0,54.4K pps,54416,2026-03-18 17:15:38,2026-03-18 17:56:53,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_59996,Completed,69.14.19.174/32,UDP,0 bps,0,51.9K pps,51916,2026-03-18 20:49:08,2026-03-18 21:32:24,43,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_59997,Open,24.96.94.114/32,UDP,0 bps,0,58.3K pps,58332,2026-03-18 23:27:12,,,WOW-ARIN | WOW-RESIDENTAL-2,,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_59998,Completed,50.4.9.237/32,UDP,0 bps,0,55.2K pps,55249,2026-03-18 23:33:38,2026-03-19 00:14:13,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_59999,Completed,69.73.72.209/32,UDP,0 bps,0,63.0K pps,62999,2026-03-19 00:31:28,2026-03-19 01:14:44,43,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60000,Completed,64.233.198.8/32,UDP,0 bps,0,809.5K pps,809497,2026-03-19 02:12:00,2026-03-19 02:12:16,0,WOW-ARIN,,WOW-ARIN,WOW-ARIN_1@007c9d-00002-0,alert.2026-03-21_1230.log
kentik_60001,Completed,64.233.198.8/32,UDP,4.91 Gbps,4908805648,570.1K pps,570088,2026-03-19 02:12:00,2026-03-19 02:53:21,41,WOW-ARIN,WOW-ARIN,WOW-ARIN,WOW-ARIN_1@007c9d-00002-0,alert.2026-03-21_1230.log
kentik_60002,Completed,64.233.198.8/32,UDP,0 bps,0,,0,2026-03-19 02:20:25,2026-03-19 03:06:46,46,,,,,alert.2026-03-21_1230.log
kentik_60003,Completed,66.216.208.122/32,UDP,0 bps,0,57.4K pps,57416,2026-03-19 04:21:31,2026-03-19 05:40:34,79,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60004,Completed,67.149.92.73/32,UDP,0 bps,0,53.8K pps,53833,2026-03-19 04:24:47,2026-03-19 05:06:02,41,WOW-ARIN | WOW-RESIDENTAL-2,,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-21_1230.log
kentik_60005,Completed,67.149.180.162/32,UDP,1.98 Gbps,1977199136,169.8K pps,169750,2026-03-19 05:08:18,2026-03-19 08:03:52,175,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-RESIDENTAL-2_1@007c9a-00004-0 | WOW-ARIN_1@007c9d-00002-0,alert.2026-03-21_1230.log
kentik_60006,Completed,72.15.112.92/32,UDP,0 bps,0,57.4K pps,57416,2026-03-19 06:10:50,2026-03-19 06:52:05,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60007,Completed,24.96.217.221/32,UDP,0 bps,0,64.2K pps,64167,2026-03-19 06:58:21,2026-03-19 07:41:37,43,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60008,Completed,143.59.216.170/32,UDP,0 bps,0,86.2K pps,86249,2026-03-19 13:41:08,2026-03-19 14:23:39,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
kentik_60009,Completed,66.216.208.36/32,UDP,0 bps,0,61.1K pps,61083,2026-03-19 14:06:23,2026-03-19 15:41:10,94,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1 | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-21_1230.log
